,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS
7311,339992,65+,female,majority,10-19y,university,upper class,0.6589085636355084,True,before 2015,True,True,10238,13000.0,sedan,0,0,1
7312,701369,26-39,female,majority,10-19y,university,middle class,0.4811607655495461,True,after 2015,False,False,10238,17000.0,sedan,1,0,1
7313,538823,65+,female,majority,30y+,university,upper class,0.7806887558807013,True,before 2015,True,True,10238,10000.0,sedan,4,1,2
7314,774276,65+,female,majority,0-9y,none,upper class,0.7071334487701648,True,after 2015,True,True,10238,11000.0,sedan,0,0,0
7315,748701,40-64,female,majority,0-9y,university,upper class,0.5993671538682122,True,before 2015,True,True,10238,9000.0,sedan,0,0,0
7316,998663,40-64,female,majority,20-29y,university,upper class,0.8455758523974766,True,before 2015,True,True,32765,8000.0,sedan,3,1,0
7317,226528,65+,female,majority,30y+,high school,middle class,0.5175445789955794,True,after 2015,True,True,10238,14000.0,sedan,3,1,2
7318,899994,16-25,male,majority,0-9y,high school,poverty,0.4041085457217009,True,before 2015,False,True,10238,14000.0,sedan,0,0,0
7319,597224,16-25,female,majority,0-9y,high school,middle class,0.5520217727595058,False,before 2015,False,False,10238,22000.0,sedan,0,0,0
7320,621132,26-39,female,majority,10-19y,high school,middle class,0.0,True,before 2015,False,False,10238,18000.0,sedan,0,0,0
7321,978850,26-39,male,majority,10-19y,high school,working class,0.0,False,before 2015,False,False,10238,17000.0,sedan,0,0,0
7322,300883,26-39,female,majority,0-9y,high school,upper class,0.4607932766617084,True,before 2015,False,True,10238,18000.0,sedan,0,0,0
7323,864123,65+,female,majority,0-9y,university,upper class,0.6004262983834184,True,before 2015,False,True,10238,12000.0,sedan,0,0,0
7324,777010,26-39,female,majority,10-19y,none,poverty,0.3296157987427046,False,before 2015,False,True,10238,14000.0,sedan,0,0,0
7325,163282,16-25,female,majority,0-9y,high school,working class,0.2763445973341886,False,before 2015,False,True,10238,15000.0,sports car,0,0,0
7326,23958,26-39,male,majority,10-19y,university,working class,0.5169697706865926,True,before 2015,True,True,10238,15000.0,sedan,2,0,5
7327,418431,40-64,male,majority,20-29y,high school,middle class,0.5582199294909035,False,before 2015,True,True,10238,11000.0,sports car,4,0,3
7328,587705,26-39,male,majority,10-19y,high school,middle class,0.0,True,before 2015,False,True,32765,12000.0,sedan,5,0,1
7329,73625,16-25,female,majority,0-9y,none,poverty,0.3188544980703689,True,before 2015,False,False,10238,11000.0,sedan,0,0,0
7330,412029,40-64,female,majority,20-29y,high school,upper class,0.6992028342229414,True,after 2015,True,False,10238,13000.0,sedan,2,1,1
7331,749244,40-64,female,majority,0-9y,high school,upper class,0.0,True,after 2015,True,True,10238,13000.0,sedan,0,0,0
7332,420659,40-64,male,majority,0-9y,none,working class,0.2722632602313453,True,before 2015,True,True,10238,9000.0,sedan,0,0,0
7333,807092,26-39,female,majority,10-19y,university,middle class,0.6390800755821244,False,before 2015,True,True,10238,10000.0,sedan,0,0,0
7334,474084,26-39,male,majority,0-9y,high school,poverty,0.4461119645548444,True,before 2015,False,False,32765,14000.0,sedan,0,0,0
7335,859498,40-64,male,minority,20-29y,none,upper class,0.527389827404154,True,after 2015,True,True,10238,14000.0,sedan,1,0,4
7336,329567,65+,male,majority,30y+,university,upper class,0.6452281772841094,True,after 2015,True,True,32765,8000.0,sedan,7,1,3
7337,634462,16-25,male,majority,0-9y,high school,working class,0.4295831983974316,False,after 2015,False,True,10238,13000.0,sedan,0,0,0
7338,123644,65+,female,majority,10-19y,high school,upper class,0.7435175604250973,True,after 2015,True,True,10238,11000.0,sedan,0,0,1
7339,995010,26-39,male,majority,10-19y,none,working class,0.53999019786775,False,before 2015,False,False,10238,22000.0,sedan,0,0,0
7340,49673,65+,male,majority,30y+,university,upper class,0.4245151278139132,True,after 2015,False,True,32765,13000.0,sedan,7,1,3
7341,193717,40-64,female,majority,20-29y,university,upper class,0.5479998013492653,True,after 2015,False,True,10238,15000.0,sedan,0,0,1
7342,627888,40-64,female,majority,20-29y,none,working class,0.4516222015627826,True,before 2015,True,True,32765,11000.0,sedan,4,1,0
7343,241658,26-39,female,majority,10-19y,high school,upper class,0.6609209294591889,False,before 2015,True,False,10238,12000.0,sedan,0,0,0
7344,119673,65+,male,majority,30y+,university,upper class,0.0,True,before 2015,False,True,10238,8000.0,sedan,4,0,6
7345,709815,26-39,female,majority,0-9y,university,working class,0.3254641557828133,True,before 2015,False,False,10238,13000.0,sedan,0,0,0
7346,870932,40-64,male,majority,10-19y,university,upper class,0.5242439136712345,True,after 2015,True,True,10238,10000.0,sedan,2,0,3
7347,634716,26-39,male,majority,10-19y,high school,working class,0.3393553417556129,False,before 2015,False,True,10238,10000.0,sedan,3,0,2
7348,594766,65+,female,majority,30y+,university,upper class,0.0,True,before 2015,True,True,10238,7000.0,sedan,3,1,1
7349,171600,26-39,female,majority,10-19y,none,poverty,0.4475562405871088,True,before 2015,False,False,10238,17000.0,sedan,1,0,0
7350,366481,26-39,female,majority,0-9y,high school,working class,0.592974630453278,False,before 2015,False,True,32765,10000.0,sedan,0,0,0
7351,429182,16-25,male,majority,0-9y,high school,middle class,0.4556778904786274,False,before 2015,False,False,10238,18000.0,sedan,0,0,0
7352,862452,26-39,female,majority,10-19y,high school,middle class,0.6570315274617065,True,after 2015,True,False,10238,18000.0,sedan,0,0,1
7353,725715,40-64,female,majority,20-29y,university,upper class,0.747822677654212,True,after 2015,True,True,10238,11000.0,sedan,0,1,3
7354,858974,65+,male,majority,30y+,high school,middle class,0.4880664264907637,True,before 2015,True,True,10238,14000.0,sedan,6,0,11
7355,591054,40-64,female,majority,10-19y,high school,middle class,0.6542072923919743,True,before 2015,True,True,10238,9000.0,sedan,1,0,3
7356,122054,65+,male,majority,30y+,university,upper class,0.6683556972839072,True,after 2015,True,False,32765,9000.0,sedan,10,4,3
7357,971543,16-25,male,majority,0-9y,high school,poverty,0.2104283800148802,False,before 2015,False,False,10238,15000.0,sedan,0,0,0
7358,837306,40-64,male,majority,0-9y,university,upper class,0.0,False,before 2015,True,False,10238,13000.0,sedan,0,0,0
7359,954377,26-39,male,majority,0-9y,high school,working class,0.3470241678863912,True,before 2015,False,True,32765,8000.0,sedan,0,0,0
7360,563007,16-25,female,minority,0-9y,none,poverty,0.3901451713079541,False,before 2015,False,True,10238,12000.0,sedan,0,0,0
7361,256032,40-64,female,majority,20-29y,university,upper class,0.4829275280531687,True,after 2015,True,False,10238,12000.0,sedan,0,0,6
7362,871439,26-39,male,majority,0-9y,none,middle class,0.5693585841350143,False,before 2015,True,True,10238,11000.0,sedan,0,0,0
7363,416994,65+,male,majority,0-9y,high school,upper class,0.6498380486598201,True,before 2015,False,True,10238,13000.0,sedan,0,0,0
7364,715593,26-39,female,majority,10-19y,high school,middle class,0.5078802543183951,True,before 2015,True,True,10238,10000.0,sedan,2,0,1
7365,493334,16-25,male,majority,0-9y,university,working class,0.3849121649655199,False,after 2015,False,True,10238,14000.0,sedan,0,0,0
7366,133396,65+,female,minority,30y+,university,upper class,0.4965930614089602,True,after 2015,True,True,10238,10000.0,sedan,2,1,3
7367,738155,26-39,male,majority,10-19y,high school,working class,0.2976116302421179,False,before 2015,False,False,10238,12000.0,sedan,2,0,4
7368,927919,65+,female,majority,30y+,university,upper class,0.7145464974005755,True,before 2015,True,True,10238,11000.0,sedan,1,0,1
7369,26345,65+,female,majority,30y+,high school,upper class,0.6428133273417873,True,after 2015,True,False,92101,14000.0,sedan,1,0,1
7370,771470,26-39,male,majority,0-9y,high school,working class,0.4592153331489896,False,before 2015,False,True,10238,13000.0,sports car,0,0,0
7371,779224,26-39,female,majority,10-19y,high school,middle class,0.5189486334933664,True,before 2015,True,True,10238,14000.0,sedan,1,0,0
7372,766151,40-64,male,majority,10-19y,university,middle class,0.6266718632022068,True,before 2015,True,True,32765,4000.0,sedan,5,0,1
7373,737101,26-39,female,majority,10-19y,none,poverty,0.4037421193885848,True,before 2015,True,True,10238,13000.0,sedan,0,0,0
7374,447678,40-64,female,majority,20-29y,none,working class,0.5531146144818443,True,before 2015,True,True,32765,9000.0,sedan,3,0,0
7375,599588,40-64,female,majority,10-19y,high school,poverty,0.3099040749817078,False,before 2015,False,True,10238,12000.0,sports car,1,0,0
7376,237997,65+,male,majority,0-9y,university,upper class,0.5737489246895384,True,after 2015,False,True,10238,12000.0,sedan,0,0,0
7377,324769,65+,male,majority,30y+,high school,upper class,0.4171313477376379,True,after 2015,True,True,10238,12000.0,sedan,6,2,4
7378,710116,26-39,male,majority,10-19y,university,middle class,0.5301684741477407,True,after 2015,False,True,92101,12000.0,sedan,1,0,0
7379,574085,40-64,female,majority,20-29y,university,upper class,0.5616308094276051,True,after 2015,True,True,10238,8000.0,sedan,2,0,0
7380,445253,16-25,female,majority,0-9y,university,middle class,0.5660004305873472,True,before 2015,False,True,32765,11000.0,sedan,0,0,0
7381,322542,16-25,male,majority,0-9y,high school,poverty,0.2890272674683476,False,before 2015,False,False,10238,11000.0,sedan,0,0,0
7382,816454,40-64,female,majority,10-19y,high school,upper class,0.6776807976678804,True,before 2015,True,True,10238,12000.0,sedan,1,0,1
7383,667833,26-39,male,majority,10-19y,none,middle class,0.5010729015505729,True,before 2015,True,True,10238,15000.0,sedan,2,0,1
7384,617787,65+,male,majority,10-19y,none,upper class,0.5639881890141439,True,after 2015,True,True,10238,9000.0,sedan,3,1,2
7385,287643,40-64,male,majority,20-29y,university,upper class,0.5599667453093222,True,before 2015,True,True,10238,9000.0,sedan,2,0,1
7386,254901,26-39,female,majority,10-19y,university,upper class,0.5873112212945992,True,before 2015,True,True,10238,12000.0,sedan,6,0,1
7387,443241,65+,male,majority,0-9y,university,upper class,0.0,True,after 2015,True,True,10238,9000.0,sedan,0,0,0
7388,659468,65+,male,majority,10-19y,university,upper class,0.5546030942377342,True,before 2015,False,True,10238,12000.0,sedan,2,0,2
7389,30313,40-64,male,majority,10-19y,high school,middle class,0.6218093450295321,True,before 2015,True,True,10238,11000.0,sedan,1,0,0
7390,99995,40-64,female,majority,20-29y,high school,working class,0.337665529526617,True,before 2015,False,False,92101,18000.0,sedan,0,0,0
7391,817251,26-39,male,majority,10-19y,high school,middle class,0.6640911967203269,True,before 2015,False,False,10238,11000.0,sedan,0,1,3
7392,591072,26-39,male,majority,10-19y,high school,middle class,0.6485681228268269,False,before 2015,False,False,10238,14000.0,sedan,2,0,1
7393,6153,40-64,male,majority,20-29y,university,middle class,0.6902244174812119,True,before 2015,False,False,10238,14000.0,sedan,0,0,1
7394,730240,26-39,female,majority,10-19y,high school,working class,0.3645356612084071,False,before 2015,False,False,10238,14000.0,sedan,0,0,1
7395,53655,16-25,male,majority,0-9y,none,poverty,0.2877497137309024,False,before 2015,False,False,10238,17000.0,sedan,0,0,0
7396,589233,40-64,male,majority,20-29y,university,upper class,0.5632175676044759,True,after 2015,False,True,10238,10000.0,sedan,1,0,4
7397,360703,16-25,female,majority,0-9y,high school,working class,0.3460717429448234,True,before 2015,False,False,10238,18000.0,sedan,0,0,0
7398,987989,65+,female,majority,30y+,high school,upper class,0.7064255559004173,True,after 2015,False,True,21217,15000.0,sedan,0,0,1
7399,533949,40-64,male,majority,10-19y,high school,middle class,0.4323039303974849,True,before 2015,False,True,10238,10000.0,sports car,0,0,0
7400,832426,16-25,male,majority,0-9y,none,poverty,0.0,False,before 2015,False,False,10238,14000.0,sedan,0,0,0
7401,76617,40-64,male,majority,10-19y,high school,upper class,0.6496919076415565,True,before 2015,True,True,92101,11000.0,sedan,0,0,1
7402,177748,26-39,male,majority,10-19y,none,working class,0.3195548615459186,True,after 2015,False,True,10238,16000.0,sedan,1,1,0
7403,321859,26-39,female,majority,10-19y,university,working class,0.3566916562731372,False,after 2015,True,False,32765,10000.0,sedan,1,0,2
7404,965324,16-25,female,minority,0-9y,none,poverty,0.3880366808421414,False,before 2015,False,False,32765,11000.0,sedan,0,0,0
7405,329584,26-39,female,majority,10-19y,high school,working class,0.4514135164643635,True,before 2015,True,True,10238,9000.0,sedan,0,0,2
7406,41915,26-39,male,majority,0-9y,university,working class,0.6024604843195884,True,before 2015,False,True,10238,14000.0,sedan,0,0,0
7407,396285,40-64,male,majority,20-29y,university,upper class,0.5231613440500279,True,after 2015,True,True,10238,10000.0,sedan,2,0,3
7408,462073,40-64,female,majority,0-9y,high school,upper class,0.7725922199928316,True,before 2015,False,True,10238,10000.0,sedan,0,0,0
7409,909885,65+,male,majority,30y+,university,upper class,0.6794180781959268,True,before 2015,True,True,32765,8000.0,sedan,11,0,4
7410,821375,16-25,male,majority,0-9y,high school,poverty,0.3954574650744874,True,before 2015,False,False,92101,15000.0,sedan,0,0,0
7411,191217,40-64,female,majority,20-29y,none,working class,0.3377072597027285,False,before 2015,False,False,10238,14000.0,sedan,3,1,1
7412,368005,16-25,male,majority,0-9y,university,middle class,0.452800791981105,True,after 2015,False,False,10238,15000.0,sedan,0,0,0
7413,24745,16-25,male,majority,0-9y,none,poverty,0.3734099349230161,False,before 2015,False,True,32765,9000.0,sedan,0,0,0
7414,350540,65+,female,majority,30y+,university,upper class,0.5197631166283038,True,before 2015,True,True,32765,9000.0,sedan,5,1,0
7415,83170,40-64,female,majority,0-9y,none,working class,0.466873796227501,True,before 2015,False,True,32765,11000.0,sedan,0,0,0
7416,349216,65+,male,majority,30y+,university,upper class,0.4945003577077254,True,after 2015,False,True,32765,12000.0,sedan,13,2,3
7417,982232,16-25,male,majority,0-9y,high school,poverty,0.438596842291891,False,before 2015,False,True,32765,14000.0,sedan,0,0,0
7418,999856,40-64,male,majority,10-19y,high school,upper class,0.6003122405160969,True,before 2015,True,True,10238,10000.0,sedan,0,0,3
7419,643778,16-25,female,majority,0-9y,none,poverty,0.438476101317694,True,before 2015,False,False,10238,17000.0,sedan,0,0,0
7420,293450,65+,female,majority,30y+,university,upper class,0.7053100623823324,True,before 2015,True,True,10238,15000.0,sedan,6,0,1
7421,998306,26-39,male,majority,10-19y,university,middle class,0.4988151332890585,True,before 2015,False,True,10238,11000.0,sedan,1,0,1
7422,317239,26-39,male,minority,10-19y,none,poverty,0.4473204004669769,False,after 2015,True,True,10238,10000.0,sedan,3,0,2
7423,766735,26-39,female,majority,0-9y,none,poverty,0.3553145629188305,True,before 2015,False,True,32765,10000.0,sedan,0,0,0
7424,746466,40-64,female,majority,20-29y,high school,upper class,0.0,True,after 2015,True,True,32765,6000.0,sedan,5,3,1
7425,223379,16-25,male,majority,0-9y,high school,poverty,0.3522158955995118,False,before 2015,False,False,10238,6000.0,sedan,0,0,0
7426,171829,26-39,male,majority,10-19y,none,poverty,0.3847001936056115,False,before 2015,False,False,10238,17000.0,sedan,0,1,1
7427,981859,40-64,male,majority,0-9y,high school,middle class,0.5441752593021895,False,before 2015,True,True,10238,12000.0,sports car,0,0,0
7428,622084,26-39,female,majority,10-19y,university,poverty,0.3659826288949173,True,before 2015,False,True,10238,14000.0,sedan,0,0,1
7429,846782,65+,female,majority,30y+,none,upper class,0.7024600947399469,True,after 2015,False,False,10238,14000.0,sports car,1,0,1
7430,434129,16-25,male,majority,0-9y,none,poverty,0.3038993974171593,True,before 2015,False,False,32765,9000.0,sedan,0,0,0
7431,75718,26-39,female,majority,0-9y,high school,middle class,0.5847023883755701,True,before 2015,True,True,10238,12000.0,sedan,0,0,0
7432,736013,40-64,female,majority,10-19y,university,middle class,0.6081552315522438,False,after 2015,True,True,10238,12000.0,sedan,0,0,1
7433,218342,26-39,female,majority,10-19y,university,middle class,0.0,True,before 2015,True,False,21217,15000.0,sedan,0,0,1
7434,980074,40-64,female,majority,0-9y,high school,upper class,0.7866596748148922,True,before 2015,True,True,10238,12000.0,sedan,0,0,0
7435,308296,16-25,female,majority,0-9y,high school,poverty,0.2850064669711417,False,before 2015,False,False,10238,12000.0,sedan,0,0,0
7436,447292,16-25,female,majority,0-9y,university,working class,0.4948182190512221,False,after 2015,False,False,10238,16000.0,sedan,0,0,0
7437,572194,26-39,male,majority,10-19y,university,middle class,0.5861477732391167,True,before 2015,True,False,10238,14000.0,sedan,1,1,0
7438,627530,65+,male,majority,0-9y,high school,upper class,0.6313865803936844,True,after 2015,False,True,10238,10000.0,sedan,0,0,0
7439,648539,26-39,male,majority,10-19y,high school,poverty,0.3194477087217343,False,before 2015,False,True,10238,11000.0,sedan,5,0,1
7440,216821,65+,male,minority,30y+,university,upper class,0.0,True,after 2015,True,True,92101,13000.0,sedan,5,0,2
7441,47371,16-25,male,majority,0-9y,none,poverty,0.3051565612258199,False,before 2015,False,False,10238,13000.0,sedan,0,0,0
7442,245210,26-39,female,majority,10-19y,university,upper class,0.5341932257971566,True,after 2015,True,True,10238,12000.0,sedan,1,0,1
7443,953701,65+,male,majority,30y+,university,upper class,0.5986072426122816,True,before 2015,True,True,10238,11000.0,sedan,3,1,4
7444,655303,40-64,male,majority,10-19y,none,working class,0.3086161858723703,False,before 2015,False,True,92101,12000.0,sedan,2,1,1
7445,150230,16-25,female,majority,0-9y,high school,working class,0.6402884225427362,True,after 2015,False,False,10238,12000.0,sedan,0,0,0
7446,371252,40-64,male,minority,20-29y,none,poverty,0.0,False,before 2015,False,True,10238,13000.0,sedan,2,1,3
7447,957742,65+,female,majority,30y+,university,upper class,0.5780130942742782,True,before 2015,True,True,32765,10000.0,sedan,3,0,0
7448,201110,26-39,male,majority,0-9y,high school,poverty,0.3565970805276302,False,before 2015,False,False,10238,14000.0,sedan,0,0,0
7449,823403,40-64,female,majority,20-29y,high school,upper class,0.5928413131762896,True,after 2015,False,False,10238,12000.0,sedan,0,1,0
7450,571255,16-25,female,majority,0-9y,university,middle class,0.5690936735151916,False,before 2015,False,False,10238,13000.0,sedan,0,0,0
7451,378887,26-39,male,majority,10-19y,high school,working class,0.3699504040930104,False,before 2015,False,True,10238,13000.0,sedan,3,0,0
7452,965897,26-39,female,majority,10-19y,high school,middle class,0.6931833751647888,True,after 2015,True,True,10238,13000.0,sedan,0,0,0
7453,858866,65+,male,majority,20-29y,university,upper class,0.4945717566225205,True,before 2015,True,True,10238,14000.0,sedan,1,1,0
7454,934520,26-39,male,minority,0-9y,university,upper class,0.6264201182661311,False,after 2015,True,True,10238,12000.0,sedan,0,0,0
7455,784279,40-64,female,majority,10-19y,university,upper class,0.6507167441556007,False,before 2015,False,True,10238,18000.0,sedan,0,0,0
7456,492664,16-25,male,majority,0-9y,university,middle class,0.0,True,before 2015,True,False,32765,10000.0,sedan,0,0,0
7457,512619,65+,female,majority,10-19y,university,upper class,0.7540373655219297,True,after 2015,True,True,10238,12000.0,sedan,1,0,0
7458,498885,65+,male,majority,20-29y,high school,upper class,0.5756563312970334,True,after 2015,True,True,10238,11000.0,sedan,5,0,1
7459,187033,16-25,male,majority,0-9y,high school,working class,0.4106819499455472,False,before 2015,False,False,10238,14000.0,sedan,0,0,0
7460,950680,40-64,female,majority,20-29y,none,working class,0.3936059091805015,True,after 2015,False,False,10238,15000.0,sedan,0,1,1
7461,671195,26-39,female,majority,10-19y,high school,poverty,0.4479815391901505,False,before 2015,False,True,10238,11000.0,sedan,2,1,1
7462,232953,16-25,female,majority,0-9y,high school,poverty,0.4283491258451956,False,before 2015,False,False,32765,13000.0,sedan,0,0,0
7463,635961,65+,female,majority,30y+,high school,upper class,0.6038764581247468,True,after 2015,True,True,32765,8000.0,sports car,2,0,0
7464,32376,26-39,female,majority,10-19y,high school,middle class,0.5817502371285453,True,before 2015,False,True,10238,14000.0,sedan,0,0,0
7465,61203,40-64,female,majority,0-9y,university,upper class,0.6391504458264309,False,after 2015,False,False,10238,13000.0,sedan,0,0,0
7466,203711,26-39,male,majority,10-19y,university,middle class,0.4728694285326513,True,before 2015,True,True,10238,11000.0,sedan,1,0,4
7467,30606,40-64,male,majority,20-29y,high school,working class,0.0,True,before 2015,False,True,10238,13000.0,sedan,7,0,3
7468,415637,26-39,male,majority,10-19y,university,working class,0.4983825512750024,True,after 2015,False,True,10238,12000.0,sedan,0,0,0
7469,128508,16-25,female,majority,0-9y,high school,working class,0.5494739604537581,True,before 2015,False,False,10238,12000.0,sedan,0,0,0
7470,412652,65+,female,majority,30y+,none,upper class,0.0,True,after 2015,True,True,10238,11000.0,sedan,7,0,2
7471,700543,26-39,female,majority,10-19y,university,upper class,0.5860487718632954,True,before 2015,False,False,10238,11000.0,sedan,0,0,1
7472,792806,65+,male,majority,30y+,high school,upper class,0.0,True,before 2015,True,True,32765,9000.0,sedan,11,2,1
7473,737363,40-64,male,majority,20-29y,none,working class,0.5303186918349816,True,before 2015,False,True,32765,8000.0,sedan,9,0,1
7474,766772,26-39,female,majority,10-19y,high school,working class,0.3456724459578565,False,before 2015,False,True,10238,16000.0,sedan,0,0,0
7475,835087,26-39,female,majority,10-19y,none,poverty,0.4293141074058123,False,before 2015,False,True,32765,7000.0,sedan,3,0,0
7476,400274,26-39,male,majority,10-19y,university,working class,0.3665421414020521,True,before 2015,False,True,10238,14000.0,sedan,0,0,4
7477,671956,40-64,male,majority,20-29y,high school,poverty,0.3246316705166622,False,before 2015,True,True,92101,8000.0,sedan,1,1,1
7478,418792,26-39,male,majority,10-19y,university,upper class,0.7035164163775831,False,after 2015,True,True,92101,9000.0,sedan,3,0,1
7479,155120,65+,female,majority,20-29y,university,upper class,0.6426470824074021,True,before 2015,False,True,32765,10000.0,sedan,2,0,0
7480,259475,65+,male,majority,10-19y,high school,middle class,0.4602898126412031,True,before 2015,True,True,10238,10000.0,sedan,0,2,4
7481,906864,40-64,male,majority,20-29y,none,upper class,0.0,True,after 2015,True,True,10238,11000.0,sedan,1,1,5
7482,559394,40-64,female,majority,10-19y,university,middle class,0.3619059454802407,True,before 2015,True,True,10238,12000.0,sedan,1,0,1
7483,981622,26-39,female,majority,0-9y,none,poverty,0.4452510516887963,False,before 2015,True,True,10238,12000.0,sedan,0,0,0
7484,120206,26-39,female,majority,0-9y,high school,working class,0.4691015417651202,True,before 2015,False,True,10238,12000.0,sedan,0,0,0
7485,430410,26-39,female,majority,10-19y,university,middle class,0.5458036378825034,True,before 2015,False,True,10238,11000.0,sedan,1,1,0
7486,740173,26-39,male,minority,0-9y,high school,poverty,0.1747592446844146,True,before 2015,False,False,10238,14000.0,sedan,0,0,0
7487,454809,26-39,male,majority,0-9y,university,middle class,0.4280803263315709,False,before 2015,True,True,10238,7000.0,sedan,0,0,0
7488,68359,26-39,female,majority,10-19y,high school,middle class,0.6357640070902488,False,before 2015,False,False,10238,17000.0,sedan,1,0,1
7489,616854,65+,female,majority,30y+,university,upper class,0.6348842997881012,True,before 2015,True,True,10238,10000.0,sports car,5,0,4
7490,856243,26-39,female,majority,10-19y,high school,middle class,0.3327537311182371,True,before 2015,False,False,32765,12000.0,sedan,3,0,1
7491,105199,26-39,male,majority,10-19y,university,middle class,0.5607959096127864,True,before 2015,False,True,10238,9000.0,sedan,2,0,1
7492,526996,40-64,female,majority,10-19y,high school,upper class,0.6333926663072394,True,before 2015,False,True,10238,16000.0,sedan,1,0,0
7493,813125,26-39,female,majority,10-19y,high school,middle class,0.0,True,before 2015,False,False,32765,17000.0,sedan,1,0,0
7494,734032,65+,male,majority,30y+,high school,upper class,0.0,True,after 2015,True,True,10238,10000.0,sedan,5,0,6
7495,250494,26-39,male,majority,10-19y,high school,working class,0.0,False,before 2015,False,True,10238,9000.0,sedan,2,0,5
7496,466227,65+,female,minority,30y+,high school,upper class,0.7847313094744524,True,before 2015,True,False,10238,13000.0,sedan,2,0,0
7497,504598,40-64,female,majority,20-29y,high school,middle class,0.502373184300184,False,after 2015,True,False,10238,9000.0,sedan,4,0,8
7498,146776,40-64,male,majority,20-29y,none,middle class,0.5790455925143567,False,before 2015,True,False,32765,10000.0,sedan,4,0,5
7499,774073,40-64,female,majority,10-19y,university,upper class,0.4163119561652089,True,after 2015,False,True,10238,13000.0,sedan,0,0,1
7500,299437,40-64,female,majority,0-9y,university,upper class,0.5033494923110008,True,before 2015,True,True,32765,6000.0,sedan,0,0,0
7501,665048,65+,female,majority,30y+,university,upper class,0.5797122446155127,True,after 2015,True,True,10238,6000.0,sedan,2,0,4
7502,766507,40-64,female,majority,20-29y,none,poverty,0.3578107712095882,False,before 2015,False,True,10238,10000.0,sedan,1,0,3
7503,340297,26-39,male,majority,10-19y,university,upper class,0.5803441238522453,True,before 2015,False,True,32765,10000.0,sedan,2,0,1
7504,662288,26-39,female,minority,10-19y,none,middle class,0.3716070361633617,True,after 2015,True,True,32765,4000.0,sedan,4,0,2
7505,277842,16-25,female,majority,0-9y,high school,poverty,0.5026227727549983,True,before 2015,True,False,10238,10000.0,sedan,0,0,0
7506,103815,40-64,male,majority,20-29y,university,working class,0.3315698958207169,False,after 2015,True,True,10238,8000.0,sedan,4,0,6
7507,794384,40-64,male,majority,20-29y,none,working class,0.4106478219200299,True,before 2015,False,True,32765,10000.0,sedan,7,0,1
7508,567883,26-39,female,majority,0-9y,high school,poverty,0.3265398889734201,False,before 2015,False,False,32765,16000.0,sedan,0,0,0
7509,85670,26-39,female,majority,10-19y,university,upper class,0.6873980372496427,True,after 2015,True,True,10238,12000.0,sedan,0,0,0
7510,77873,40-64,male,minority,0-9y,university,upper class,0.5586854907694557,True,after 2015,True,True,10238,10000.0,sedan,0,0,0
7511,618204,40-64,female,majority,20-29y,high school,middle class,0.5586868246536524,False,before 2015,True,True,32765,7000.0,sedan,4,1,0
7512,775407,26-39,female,majority,10-19y,university,upper class,0.5494479170141523,True,before 2015,True,False,10238,11000.0,sedan,2,0,0
7513,529581,40-64,male,majority,10-19y,university,upper class,0.6385594983892438,False,after 2015,False,True,32765,14000.0,sedan,2,0,0
7514,781385,26-39,male,majority,10-19y,high school,working class,0.3275191653599587,True,before 2015,False,True,10238,14000.0,sedan,2,1,0
7515,837125,26-39,female,majority,10-19y,none,poverty,0.3644949331821167,False,before 2015,True,True,32765,10000.0,sedan,1,0,3
7516,360059,16-25,male,majority,0-9y,none,middle class,0.5562364476839974,False,before 2015,False,False,32765,11000.0,sedan,0,0,0
7517,202816,65+,female,majority,30y+,none,upper class,0.0,True,after 2015,True,False,92101,12000.0,sports car,1,1,1
7518,163095,40-64,female,majority,20-29y,high school,working class,0.4243790496488033,True,before 2015,True,True,10238,6000.0,sedan,2,0,3
7519,116313,65+,male,majority,30y+,university,upper class,0.0,True,after 2015,False,False,32765,6000.0,sedan,3,3,2
7520,770770,26-39,male,majority,10-19y,university,upper class,0.5659068388272785,True,before 2015,True,True,32765,10000.0,sedan,5,1,1
7521,470927,65+,female,majority,30y+,university,upper class,0.6366120174315458,True,before 2015,False,False,10238,13000.0,sedan,4,0,0
7522,675854,26-39,female,majority,10-19y,none,poverty,0.6314424296828578,True,before 2015,False,True,10238,15000.0,sedan,0,0,0
7523,129731,40-64,male,majority,10-19y,university,upper class,0.5887036795312252,True,before 2015,True,True,10238,13000.0,sedan,2,0,2
7524,443940,26-39,female,majority,10-19y,none,working class,0.4317279803449425,True,before 2015,True,True,10238,13000.0,sedan,0,0,0
7525,748317,26-39,male,minority,10-19y,high school,poverty,0.309544084967388,False,before 2015,False,False,32765,13000.0,sedan,1,0,1
7526,175971,26-39,female,majority,10-19y,none,poverty,0.278515258581919,False,before 2015,False,False,10238,14000.0,sedan,1,0,0
7527,263808,16-25,female,majority,0-9y,none,poverty,0.4502129449544528,True,before 2015,False,False,10238,11000.0,sedan,0,0,0
7528,299771,26-39,female,majority,10-19y,university,middle class,0.0,True,before 2015,False,False,32765,13000.0,sedan,2,0,0
